"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
15217,-117.11,32.95,11,4694,824,2223,783,4.9485,231800,"<1H OCEAN"
12037,-117.47,33.92,18,3869,773,2500,726,3.6583,126100,"INLAND"
9758,-121.44,36.51,31,1636,380,1468,339,3.2219,114700,"<1H OCEAN"
11622,-118.04,33.83,19,4526,830,2318,748,4.6681,320700,"<1H OCEAN"
14947,-116.98,32.72,15,4209,680,1914,641,4.5135,158300,"<1H OCEAN"
14386,-117.25,32.73,39,1688,256,635,272,4.5938,367400,"NEAR OCEAN"
19596,-120.89,37.59,33,1016,206,617,209,2.151,195800,"INLAND"
14240,-117.09,32.7,15,869,217,887,216,1.4583,84200,"NEAR OCEAN"
2125,-119.7,36.8,34,1768,303,888,314,3.8088,87700,"INLAND"
15953,-122.45,37.72,52,1729,319,890,300,4.3036,261800,"NEAR BAY"
19867,-119.32,36.33,18,2603,478,1158,423,4.5938,150500,"INLAND"
9230,-120.16,36.96,18,508,104,393,114,3,156300,"INLAND"
17075,-122.21,37.48,20,505,216,326,216,2.9286,237500,"NEAR BAY"
5930,-117.79,34.12,16,2426,426,1319,446,4.8125,224500,"INLAND"
5973,-117.76,34.12,16,9020,1509,3575,1486,4.2415,275700,"INLAND"
1798,-122.36,37.93,44,1891,449,1047,432,1.7727,86100,"NEAR BAY"
20244,-119.25,34.26,30,2948,827,1635,750,2.67,214900,"NEAR OCEAN"
964,-121.91,37.69,18,2876,423,1395,427,6.3132,259200,"<1H OCEAN"
10796,-117.91,33.62,32,1997,427,944,426,4.4063,500001,"<1H OCEAN"
5734,-118.2,34.16,31,5550,881,2465,862,6.8317,446100,"<1H OCEAN"
13338,-117.68,34.04,27,574,103,321,103,3.9107,186500,"INLAND"
19778,-122.19,39.92,20,2563,658,1363,611,1.023,54200,"INLAND"
8962,-118.4,34.02,40,593,137,371,132,4.6932,332800,"<1H OCEAN"
6078,-117.85,34.1,22,5179,944,2315,884,4.51,189900,"<1H OCEAN"
19661,-120.85,37.51,15,1131,285,728,281,1.5531,93100,"INLAND"
9997,-121.07,39.13,8,4839,832,1977,762,4.0848,155900,"INLAND"
19540,-120.96,37.65,34,1700,325,972,326,2.4485,95500,"INLAND"
33,-122.27,37.84,48,1922,409,1026,335,1.7969,110400,"NEAR BAY"
17772,-121.84,37.37,15,3315,1042,2749,1059,2.3199,140100,"<1H OCEAN"
13719,-117.19,34.08,5,4458,751,2392,773,4.5938,126500,"INLAND"
2881,-118.97,35.38,35,1673,426,1041,413,1.375,57500,"INLAND"
1885,-119.99,38.93,23,1882,414,673,277,2.9091,141900,"INLAND"
17071,-122.26,37.53,4,5233,1109,1690,907,6.2007,311800,"NEAR BAY"
3692,-118.35,34.22,41,1560,374,1668,389,3.025,154300,"<1H OCEAN"
19817,-119.29,36.54,18,2581,628,2732,592,1.8429,58300,"INLAND"
255,-122.2,37.77,49,2272,498,1621,483,2.4338,102400,"NEAR BAY"
993,-121.61,37.77,32,404,74,144,58,4.2083,125000,"INLAND"
11008,-117.78,33.76,25,2260,261,719,254,11.4537,500001,"<1H OCEAN"
7923,-118.08,33.86,29,3260,783,1969,737,3.5268,215500,"<1H OCEAN"
10076,-120.15,39.36,9,2254,400,694,243,5.6856,138100,"INLAND"
17656,-121.89,37.25,26,1741,323,1007,339,4.7069,234800,"<1H OCEAN"
17717,-121.78,37.34,21,1959,292,891,300,7.375,338400,"<1H OCEAN"
18318,-122.12,37.44,33,1509,303,748,268,4.875,373400,"NEAR BAY"
11988,-117.48,34,12,6751,1153,3266,1134,3.8529,145500,"INLAND"
15738,-122.42,37.78,19,4065,1645,2079,1470,3.1462,187500,"NEAR BAY"
10685,-117.78,33.51,44,1833,331,515,268,6.6178,500001,"<1H OCEAN"
20507,-118.73,34.29,8,4983,754,2510,725,6.9454,276500,"<1H OCEAN"
20584,-122,38.73,31,371,74,208,84,3.875,137500,"INLAND"
10869,-117.88,33.7,24,534,88,249,74,5.3254,240500,"<1H OCEAN"
19348,-122.82,38.61,41,2720,501,987,364,4.0294,201700,"<1H OCEAN"
12849,-121.38,38.69,35,2943,554,1460,510,2.6713,84400,"INLAND"
831,-121.99,37.61,9,3666,711,2341,703,4.6458,217000,"<1H OCEAN"
10491,-117.67,33.49,10,366,61,128,61,8.163,250000,"<1H OCEAN"
3546,-118.63,34.24,9,4759,924,1884,915,4.8333,277200,"<1H OCEAN"
15222,-117.06,32.97,17,4754,877,2412,832,4.3548,192300,"<1H OCEAN"
9012,-118.66,34.1,12,2560,365,907,366,10.076,500001,"NEAR OCEAN"
7769,-118.09,33.91,14,2369,604,1546,464,3.7969,159400,"<1H OCEAN"
12390,-116.43,33.75,24,2596,438,473,237,3.7727,500001,"INLAND"
15148,-116.94,32.87,24,2824,441,1480,471,5.2614,177200,"<1H OCEAN"
2155,-119.8,36.78,50,1818,374,737,338,2.2614,73000,"INLAND"
2612,-123.88,40.93,28,1272,259,519,220,3.2891,106300,"<1H OCEAN"
13485,-117.37,34.12,32,3190,568,1614,512,3.8398,118200,"INLAND"
10175,-117.97,33.87,28,1784,440,1255,433,3.7054,169200,"<1H OCEAN"
3480,-118.51,34.29,29,1287,194,525,187,6.4171,319300,"<1H OCEAN"
3309,-122.63,38.95,11,686,127,246,86,1.7083,77300,"INLAND"
265,-122.21,37.78,44,1729,414,1240,393,2.3125,102800,"NEAR BAY"
507,-122.29,37.84,35,1872,419,1017,414,2.2106,132500,"NEAR BAY"
14136,-117.07,32.75,9,3464,749,1687,645,3.3026,119100,"NEAR OCEAN"
4977,-118.28,34,48,1514,376,1353,344,2.1607,96100,"<1H OCEAN"
557,-122.25,37.77,43,4329,1110,2086,1053,2.975,243400,"NEAR BAY"
34,-122.27,37.83,49,1655,366,754,329,1.375,104900,"NEAR BAY"
10104,-117.97,33.92,24,2017,416,900,436,3,251400,"<1H OCEAN"
8583,-118.4,33.9,38,2868,466,1098,438,7.9059,477100,"<1H OCEAN"
4707,-118.34,34.06,52,1482,336,768,300,3.7167,327300,"<1H OCEAN"
17326,-120.11,34.66,18,1348,238,631,247,5.3154,289400,"NEAR OCEAN"
4152,-118.21,34.12,41,1904,514,1666,498,3.6845,175800,"<1H OCEAN"
64,-122.3,37.81,52,1224,237,521,159,1.191,76100,"NEAR BAY"
3370,-120.09,39.92,19,2335,518,1028,383,1.7267,60700,"INLAND"
16315,-121.32,38.01,20,1903,395,919,359,2.6765,96400,"INLAND"
6707,-118.14,34.14,17,3404,1011,1694,949,2.9511,282300,"<1H OCEAN"
5329,-118.45,34.04,23,3771,1321,2031,1241,2.7679,277500,"<1H OCEAN"
2531,-122.2,39.52,39,2551,482,1181,437,2.0625,63400,"INLAND"
17355,-120.43,34.89,28,2862,478,1384,463,4.6694,158200,"<1H OCEAN"
8455,-118.35,33.9,25,3309,902,2299,837,3.0417,237000,"<1H OCEAN"
6482,-118.05,34.09,23,602,135,409,123,3.5268,146400,"<1H OCEAN"
16325,-121.33,37.98,9,2370,424,1129,386,5.143,176500,"INLAND"
2719,-115.57,32.8,16,2276,594,1184,513,1.875,93800,"INLAND"
8273,-118.16,33.77,38,3235,769,1284,752,2.9384,304100,"NEAR OCEAN"
3984,-118.63,34.18,32,1646,242,697,233,6.6689,433000,"<1H OCEAN"
4662,-118.3,34.05,44,1612,650,2028,593,1.9152,115600,"<1H OCEAN"
1777,-122.34,37.94,42,2206,451,989,444,3.125,143900,"NEAR BAY"
10154,-117.9,33.9,18,3821,576,1430,568,6.9399,349600,"<1H OCEAN"
2692,-115.52,32.97,10,1879,387,1376,337,1.9911,67500,"INLAND"
4404,-118.23,34.07,35,1335,440,1586,445,1.9722,156300,"<1H OCEAN"
1500,-122.04,37.95,33,1653,334,814,328,3.1406,163100,"NEAR BAY"
7584,-118.22,33.91,27,500,159,732,162,2.7426,103100,"<1H OCEAN"
12350,-116.48,33.8,15,3004,615,437,210,3.6667,90000,"INLAND"
16127,-122.47,37.79,52,437,105,194,87,2.8125,500001,"NEAR BAY"
13000,-121.25,38.67,14,6155,1034,2407,941,4.2262,244300,"INLAND"
6847,-118.11,34.06,18,2609,721,2221,703,2.3224,192300,"<1H OCEAN"
1036,-120.88,38.45,25,1374,297,657,288,2.5476,97900,"INLAND"
714,-122.09,37.67,48,1252,305,673,308,2.3357,175000,"NEAR BAY"
7775,-118.08,33.91,30,1366,460,920,410,0.9946,159900,"<1H OCEAN"
12615,-121.51,38.49,21,4426,790,1856,761,4.1,158300,"INLAND"
10348,-117.66,33.61,21,1932,266,860,286,7.1497,274000,"<1H OCEAN"
12475,-121.47,38.58,52,2035,483,904,459,2.6976,109300,"INLAND"
10622,-117.83,33.68,4,3226,838,1666,800,4.1652,184500,"<1H OCEAN"
18825,-121.93,41.86,28,4225,835,1908,686,1.74,44000,"INLAND"
15524,-117.05,33.13,20,7746,2035,5370,1838,2.3762,98500,"<1H OCEAN"
17856,-121.88,37.46,5,1819,245,802,228,10.9722,500001,"<1H OCEAN"
11300,-117.93,33.78,28,4380,820,2187,835,3.9018,182300,"<1H OCEAN"
3661,-118.4,34.22,36,2557,540,1556,491,3.6591,183800,"<1H OCEAN"
1390,-122.09,37.98,14,5381,871,2296,872,5.6875,211000,"NEAR BAY"
20376,-118.84,34.15,17,3785,494,1527,507,8.4443,358500,"<1H OCEAN"
4756,-118.33,34.04,52,2545,401,1004,372,3.6373,420000,"<1H OCEAN"
14026,-117.15,32.76,36,2644,674,1211,654,3.0445,214800,"NEAR OCEAN"
5610,-118.27,33.79,31,1535,369,1291,340,2.9375,174000,"<1H OCEAN"
2593,-124.1,40.9,18,4032,798,1948,775,2.7321,92600,"NEAR OCEAN"
15964,-122.44,37.71,52,2711,591,1848,524,3.9567,251500,"NEAR BAY"
11590,-118.03,33.78,26,2001,302,836,298,5.1061,257500,"<1H OCEAN"
13992,-117.08,34.96,28,1777,307,721,259,3.6343,79800,"INLAND"
1340,-121.89,38.01,28,3639,751,2362,641,3.0042,103900,"INLAND"
14694,-117.11,32.79,16,1791,518,1006,491,3.5179,129300,"NEAR OCEAN"
11710,-120.18,39.14,25,2171,386,248,116,3.0375,171900,"INLAND"
12500,-121.46,38.57,52,810,172,326,151,3.1583,140000,"INLAND"
3257,-120.13,35.87,26,48,8,13,8,2.375,71300,"INLAND"
13089,-121.35,38.55,18,4481,780,2211,775,3.9934,123300,"INLAND"
9330,-122.47,37.95,16,3769,839,1986,815,3.9712,187500,"NEAR BAY"
11274,-117.97,33.79,34,2456,410,1289,442,4.1818,224200,"<1H OCEAN"
20177,-119.19,34.28,28,3231,524,1665,540,4.8583,224200,"NEAR OCEAN"
4177,-118.22,34.1,33,1903,386,1187,340,4.0469,196600,"<1H OCEAN"
1347,-121.9,38,14,2677,368,1288,375,6.0497,177500,"INLAND"
4923,-118.25,34,41,1768,475,1721,474,1.303,90400,"<1H OCEAN"
18751,-122.4,40.71,22,2390,484,1131,452,2.1458,84700,"INLAND"
15710,-122.43,37.79,25,1637,394,649,379,5.0049,460000,"NEAR BAY"
11359,-117.92,33.74,13,4620,1265,3385,1109,3.1773,186500,"<1H OCEAN"
19646,-120.72,37.54,17,729,134,431,121,4.2188,131300,"INLAND"
15874,-122.41,37.76,52,2605,678,2071,611,3.2964,265000,"NEAR BAY"
6575,-118.16,34.2,43,1810,343,988,307,3.8203,176000,"<1H OCEAN"
375,-122.15,37.74,43,1383,275,853,272,3.5083,122000,"NEAR BAY"
13393,-117.57,34.07,4,2152,580,1083,441,3.1458,118800,"INLAND"
10790,-117.92,33.63,24,1562,441,696,347,3.5161,236400,"<1H OCEAN"
14289,-117.12,32.73,52,3976,718,1750,769,3.4151,175400,"NEAR OCEAN"
7373,-118.23,33.97,44,2748,715,2962,703,2.6951,169300,"<1H OCEAN"
14406,-117.28,32.77,38,1267,340,442,250,4.3403,5e+05,"NEAR OCEAN"
872,-122.07,37.52,3,14014,2861,7205,2753,6.0824,273500,"NEAR BAY"
18225,-122.09,37.4,36,1575,379,1036,382,5.1408,264700,"NEAR BAY"
4113,-118.4,34.14,52,1695,281,595,264,6.0678,399300,"<1H OCEAN"
1080,-121.82,39.73,44,2923,659,1371,626,2.2925,85800,"INLAND"
2451,-119.55,36.51,46,1889,390,971,403,2.2132,76600,"INLAND"
18451,-121.81,37.23,24,2413,369,1237,381,6.4328,257200,"<1H OCEAN"
6331,-117.94,33.99,18,6100,1018,3112,982,4.9932,284000,"<1H OCEAN"
2797,-118.05,36.64,34,2090,478,896,426,2.0357,74200,"INLAND"
2442,-119.6,36.57,33,1923,403,1205,389,1.8333,68300,"INLAND"
18181,-122.03,37.37,9,2966,770,1430,740,3.0047,256000,"<1H OCEAN"
12140,-117.24,33.85,8,1031,201,606,179,2.8194,136300,"INLAND"
17782,-121.83,37.38,31,3633,843,2677,797,3.2222,184800,"<1H OCEAN"
13756,-117.16,34.06,33,2101,468,1997,412,2.8125,117200,"INLAND"
6727,-118.11,34.12,52,2954,371,1152,347,11.5609,500001,"<1H OCEAN"
17846,-121.87,37.42,19,12128,2112,6810,2040,6.4419,264500,"<1H OCEAN"
11763,-121.26,38.74,22,7173,1314,3526,1316,3.3941,135900,"INLAND"
15788,-122.39,37.79,52,94,24,113,27,4.6563,350000,"NEAR BAY"
13646,-117.32,34.06,46,476,102,476,91,1.4511,73100,"INLAND"
254,-122.21,37.77,52,745,153,473,149,2.6765,88800,"NEAR BAY"
3890,-118.56,34.22,35,1843,329,1041,317,4.4271,205100,"<1H OCEAN"
3281,-122.86,39.08,24,3127,674,1015,448,2.0417,78800,"INLAND"
16909,-122.37,37.58,34,2697,313,810,279,12.4291,500001,"NEAR OCEAN"
5268,-118.56,34.03,34,2095,343,662,299,8.2934,500001,"<1H OCEAN"
16384,-121.29,38.01,2,6403,1116,3327,957,4.4871,137900,"INLAND"
3744,-118.4,34.16,45,1176,250,471,228,2.3333,364700,"<1H OCEAN"
14317,-117.14,32.7,36,633,148,557,139,1.5729,82700,"NEAR OCEAN"
13187,-117.69,34.09,28,1437,295,724,262,2.725,140200,"INLAND"
16412,-121.22,37.93,21,336,68,206,73,4.75,121400,"INLAND"
1972,-120.63,38.68,14,1821,316,769,266,3.0789,131700,"INLAND"
7667,-118.08,33.93,39,859,164,673,172,3.7143,158200,"<1H OCEAN"
7382,-118.25,33.97,32,879,257,1057,230,1.6776,114800,"<1H OCEAN"
300,-122.17,37.76,38,1764,397,987,354,2.4333,98200,"NEAR BAY"
8308,-118.14,33.71,36,2484,525,792,446,5.1815,500001,"NEAR OCEAN"
402,-122.29,37.89,52,2178,421,940,423,5.0551,232200,"NEAR BAY"
17918,-121.99,37.36,33,2545,467,1287,458,5.5,282200,"<1H OCEAN"
13011,-121.25,38.72,15,6838,941,3166,926,5.2177,162700,"INLAND"
16001,-122.47,37.74,52,1538,305,819,319,4.0846,333600,"NEAR BAY"
4684,-118.36,34.08,52,2373,601,1135,576,3.1765,225000,"<1H OCEAN"
1429,-122.04,37.99,38,2675,541,1378,480,3.8897,139900,"NEAR BAY"
19700,-121.62,39.09,21,2693,481,1337,435,3.8534,99700,"INLAND"
10461,-117.63,33.47,4,2320,405,1408,477,6.3369,256000,"NEAR OCEAN"
11404,-117.92,33.73,14,5147,1182,3171,1126,3.9929,225800,"<1H OCEAN"
6137,-117.99,34.08,35,1032,207,954,191,2.8906,134800,"INLAND"
15758,-122.43,37.77,52,1760,366,742,318,4.445,4e+05,"NEAR BAY"
3163,-118.82,35.23,31,2358,580,2302,574,1.9688,53900,"INLAND"
15412,-117.23,33.21,34,544,108,348,127,4.125,164600,"<1H OCEAN"
12083,-117.52,33.82,14,3776,580,1877,559,5.1365,215000,"INLAND"
981,-121.87,37.67,28,1812,294,853,278,4.9879,229400,"INLAND"
19166,-122.68,38.4,32,2826,627,1767,628,3.1047,141400,"<1H OCEAN"
7598,-118.24,33.89,32,1132,266,1211,279,2.1838,98300,"<1H OCEAN"
5291,-118.49,34.05,45,1346,214,415,209,7.0285,500001,"<1H OCEAN"
15456,-117.29,33.18,17,821,176,436,168,3.1667,160600,"NEAR OCEAN"
18672,-121.91,36.97,19,4920,1092,1807,922,3.5112,231900,"NEAR OCEAN"
17169,-122.27,37.45,41,830,136,353,153,6.3824,500001,"NEAR OCEAN"
6725,-118.12,34.13,52,2935,341,975,327,11.706,500001,"<1H OCEAN"
11659,-118.02,33.82,21,2052,456,1173,432,3.7885,204500,"<1H OCEAN"
98,-122.26,37.81,29,335,107,202,91,2.0062,125000,"NEAR BAY"
11449,-117.98,33.68,14,3396,477,1542,472,7.3982,369100,"<1H OCEAN"
12201,-117.21,33.61,7,7722,1324,2975,1161,3.6273,150900,"<1H OCEAN"
8509,-118.31,33.88,32,2421,671,1491,587,3.5644,242300,"<1H OCEAN"
1140,-121.57,39.74,17,1619,292,705,285,2.4623,126100,"INLAND"
11363,-117.93,33.73,27,3662,834,3009,743,3.9816,179500,"<1H OCEAN"
2687,-115.53,32.97,35,1583,340,933,318,2.4063,70700,"INLAND"
1814,-122.31,37.91,39,2955,696,1417,682,2.7628,167800,"NEAR BAY"
16009,-122.44,37.73,43,3700,684,1488,623,5.5622,313600,"NEAR BAY"
8350,-118.33,33.94,31,3757,1102,3288,964,1.9309,137500,"<1H OCEAN"
14172,-117.06,32.76,37,2356,476,1231,499,2.965,155700,"NEAR OCEAN"
8389,-118.37,33.97,26,6672,1729,3333,1557,2.9646,179800,"<1H OCEAN"
7347,-118.14,33.97,36,1407,385,1763,350,2.6364,150000,"<1H OCEAN"
13355,-117.61,34.02,15,1791,346,1219,328,3.8125,170300,"INLAND"
543,-122.29,37.76,18,2873,763,1243,663,5.1702,265400,"NEAR BAY"
6103,-117.89,34.11,36,806,147,446,153,4.5221,151300,"<1H OCEAN"
14046,-117.14,32.76,35,1785,493,965,506,2.0792,160000,"NEAR OCEAN"
5983,-117.75,34.1,21,8069,2174,4369,2036,3.2756,156800,"INLAND"
18573,-121.75,36.91,52,1211,447,1102,392,1.6875,161400,"<1H OCEAN"
15859,-122.39,37.76,52,157,28,88,27,3.675,162500,"NEAR BAY"
2798,-118.18,36.63,23,2311,487,1019,384,2.2574,104700,"INLAND"
7477,-118.2,33.93,36,1191,345,1193,295,2.5185,138800,"<1H OCEAN"
4712,-118.35,34.06,48,3551,826,1601,827,3.2279,4e+05,"<1H OCEAN"
5572,-118.29,33.87,32,1700,340,864,317,4.381,238700,"<1H OCEAN"
16618,-120.86,35.39,23,1664,355,629,279,2.7344,188300,"NEAR OCEAN"
14053,-117.14,32.76,24,3523,991,1775,873,2.1273,142300,"NEAR OCEAN"
19636,-120.96,37.54,29,1468,245,747,231,3.4643,125000,"INLAND"
9622,-120.3,37.34,33,993,186,556,175,2.4286,103600,"INLAND"
7618,-118.24,33.85,25,9594,1489,5237,1496,5.9684,193300,"<1H OCEAN"
15766,-122.43,37.77,52,1862,472,872,471,3.2981,222700,"NEAR BAY"
19426,-121.03,37.69,6,2607,557,1266,475,3.4632,137700,"INLAND"
12824,-121.42,38.72,10,3054,528,1932,510,3.0903,91900,"INLAND"
10650,-117.79,33.55,39,5066,1292,1915,1117,3.821,452100,"<1H OCEAN"
11175,-117.97,33.82,26,2335,504,1121,502,2.9891,205200,"<1H OCEAN"
9919,-122.31,38.32,33,2463,421,1235,465,3.7045,161500,"NEAR BAY"
125,-122.24,37.85,52,2612,365,901,367,7.2354,391100,"NEAR BAY"
6789,-118.15,34.09,52,2203,430,1238,403,4.4306,225800,"<1H OCEAN"
3703,-118.36,34.18,36,2233,605,1934,599,2.8784,194900,"<1H OCEAN"
18886,-122.23,38.1,46,4143,895,2240,847,2.4201,92800,"NEAR BAY"
15646,-122.42,37.79,52,3364,1100,2112,1045,2.1343,4e+05,"NEAR BAY"
1703,-122.3,37.97,34,2854,528,1211,452,3.5353,164700,"NEAR BAY"
13070,-121.3,38.58,16,1537,NA,1125,375,2.6471,90700,"INLAND"
2494,-120.19,36.61,29,1479,338,1408,322,2.293,57200,"INLAND"
19147,-122.7,38.33,26,1584,295,846,295,3.375,156300,"<1H OCEAN"
20194,-119.21,34.26,10,3150,781,1582,653,4.2448,157300,"NEAR OCEAN"
3118,-117.68,35.55,9,3811,605,1518,568,5.5551,142500,"INLAND"
3490,-118.45,34.28,38,1527,332,1303,340,3.5714,152000,"<1H OCEAN"
19270,-122.73,38.43,15,3265,690,1629,629,3.7132,167600,"<1H OCEAN"
1041,-120.87,38.37,28,3998,765,1614,698,2.8125,113400,"INLAND"
3329,-122.72,38.88,29,2781,NA,890,310,1.9906,96600,"INLAND"
18599,-122.16,37.17,35,6422,1380,2755,1064,5.0165,202300,"NEAR OCEAN"
7590,-118.23,33.9,45,1285,238,840,211,3.4107,112500,"<1H OCEAN"
15555,-117.08,33.11,31,1832,444,1669,463,2.2146,116700,"<1H OCEAN"
7663,-118.22,33.83,44,1792,404,1115,358,3.9091,174400,"<1H OCEAN"
4223,-118.26,34.12,52,2290,520,1278,485,3.8393,238200,"<1H OCEAN"
3842,-118.44,34.19,11,2891,951,2166,768,2.891,178100,"<1H OCEAN"
3983,-118.63,34.19,32,3568,591,1741,563,5.1529,259600,"<1H OCEAN"
12594,-121.48,38.53,38,1451,315,786,340,2.3487,101600,"INLAND"
17179,-122.47,37.51,15,4974,764,2222,774,6.7606,364300,"NEAR OCEAN"
17485,-119.83,34.44,26,1739,402,599,368,3.0875,198400,"NEAR OCEAN"
11397,-117.97,33.73,19,4154,560,2130,589,7.2845,301800,"<1H OCEAN"
19945,-119.37,36.22,19,1673,318,1298,343,2.706,64800,"INLAND"
15369,-117.17,33.28,16,1921,312,862,280,5.1786,376800,"<1H OCEAN"
12422,-116.23,33.72,32,4981,1326,3779,1186,1.7805,76900,"INLAND"
10182,-117.95,33.86,35,2375,439,1343,424,4.53,193500,"<1H OCEAN"
7157,-118.15,34.04,44,647,142,457,143,3.6875,162500,"<1H OCEAN"
17478,-120.05,34.47,21,1241,248,746,211,3.8056,425000,"NEAR OCEAN"
17133,-122.14,37.46,27,5580,2009,4165,1763,2.4375,189000,"NEAR BAY"
15654,-122.39,37.8,25,4561,1474,1525,1169,4.5581,500001,"NEAR BAY"
13635,-117.34,34.08,33,4924,1007,3502,953,3.233,99400,"INLAND"
2896,-118.98,35.37,35,825,179,670,181,1.1638,57900,"INLAND"
8254,-118.17,33.77,36,2933,881,2077,838,2.2538,181300,"NEAR OCEAN"
16126,-122.47,37.79,52,2844,623,1380,596,4.75,500001,"NEAR BAY"
15010,-117.02,32.75,33,3296,537,1345,556,5.2835,217100,"<1H OCEAN"
3858,-118.43,34.17,34,2180,424,906,429,4.4464,353100,"<1H OCEAN"
11714,-120.15,39.15,25,1669,348,163,78,5.75,176600,"INLAND"
18659,-121.94,36.98,24,3010,562,1360,504,4.2006,290700,"NEAR OCEAN"
20133,-118.9,34.41,35,4431,739,2304,720,4.2599,209100,"<1H OCEAN"
3720,-118.42,34.19,34,2622,572,1997,573,3.338,222500,"<1H OCEAN"
9421,-122.62,37.85,30,833,164,358,143,6.8198,493800,"NEAR OCEAN"
8948,-118.45,34.02,45,1230,201,565,219,6.3521,493400,"<1H OCEAN"
19239,-122.62,38.54,24,2409,464,1006,403,4.5167,265200,"<1H OCEAN"
2573,-124.15,40.78,36,2112,374,829,368,3.3984,90000,"NEAR OCEAN"
5791,-118.25,34.15,20,3960,1027,1729,978,3.0441,193800,"<1H OCEAN"
5571,-118.29,33.89,35,2810,614,1578,601,3.59,200600,"<1H OCEAN"
10163,-117.96,33.88,25,3578,461,1588,466,6.2556,341300,"<1H OCEAN"
11451,-117.98,33.68,17,2603,373,1265,382,6.8039,332900,"<1H OCEAN"
9666,-120.12,41.4,33,2820,515,976,403,2.6062,52600,"INLAND"
5526,-118.37,33.97,32,6699,1781,2725,1544,3.3889,285700,"<1H OCEAN"
6976,-118.04,33.98,25,3040,831,1580,735,2.3182,182100,"<1H OCEAN"
783,-122.13,37.66,19,862,167,407,183,4.3456,163000,"NEAR BAY"
4124,-118.22,34.14,50,3657,708,1725,644,5.5456,258100,"<1H OCEAN"
6113,-117.9,34.13,32,1640,391,1312,358,2.6292,136100,"<1H OCEAN"
12964,-121.32,38.71,14,4594,774,2474,782,4.5245,127500,"INLAND"
17076,-122.21,37.48,37,1326,335,1771,335,3.0147,218100,"NEAR BAY"
1358,-121.91,38.02,15,2966,558,1687,527,3.4817,129800,"INLAND"
12811,-121.47,38.61,35,1372,360,850,328,1.6331,67500,"INLAND"
6401,-118.05,34.13,23,3264,729,1475,668,3.735,218300,"INLAND"
9736,-121.76,36.75,21,1141,257,671,195,3.8424,155700,"<1H OCEAN"
9609,-120.51,37.29,20,4927,1042,4205,1009,1.7679,79800,"INLAND"
8266,-118.18,33.77,41,2048,601,852,533,2.5726,193800,"NEAR OCEAN"
7140,-118.12,34.02,36,1595,383,1105,359,2.4286,205600,"<1H OCEAN"
17948,-121.96,37.33,35,2294,411,1054,449,4.0667,276900,"<1H OCEAN"
16425,-121.38,37.88,44,1158,226,1094,224,2.6842,156300,"INLAND"
7270,-118.22,33.98,15,1011,274,899,219,2.7045,190600,"<1H OCEAN"
19135,-122.72,38.31,26,1644,294,801,291,4.3906,248000,"<1H OCEAN"
5768,-118.29,34.16,35,1257,318,764,319,3.2083,238000,"<1H OCEAN"
5025,-118.32,33.99,48,1260,284,791,280,2.1875,115200,"<1H OCEAN"
2308,-119.76,36.83,17,3690,628,1888,601,4.0196,84200,"INLAND"
6358,-117.97,34.14,15,3595,964,1839,877,2.6014,150300,"INLAND"
15564,-117.05,33.13,17,2385,372,1118,369,4.2813,169900,"<1H OCEAN"
19,-122.26,37.84,50,2239,455,990,419,1.9911,158700,"NEAR BAY"
11285,-117.96,33.78,35,1330,201,658,217,6.37,229200,"<1H OCEAN"
13975,-116.76,34.29,14,3959,849,1064,376,2.8214,111400,"INLAND"
17553,-121.86,37.34,40,2277,508,1718,434,3.0089,185200,"<1H OCEAN"
1758,-122.33,37.95,42,1627,336,848,316,3.7708,144600,"NEAR BAY"
20141,-119.04,34.34,35,462,90,334,96,5.3582,281300,"<1H OCEAN"
12928,-121.3,38.65,26,3192,447,1132,418,4.5278,144300,"INLAND"
17149,-122.2,37.43,38,3626,528,1350,532,7.3681,500001,"NEAR OCEAN"
16798,-122.44,37.66,21,5108,1510,3288,1405,3.1927,252600,"NEAR OCEAN"
13660,-117.28,34.06,2,1658,290,868,304,5.1365,136700,"INLAND"
775,-122.11,37.66,35,2843,652,1726,643,3.09,174100,"NEAR BAY"
8662,-118.38,33.84,25,5775,1149,2637,1117,5.4968,379800,"<1H OCEAN"
17199,-119.75,34.45,6,2864,NA,1404,603,5.5073,263800,"NEAR OCEAN"
15202,-117.11,32.91,15,1840,235,855,241,7.5992,310600,"<1H OCEAN"
8871,-118.4,34.06,52,2501,362,748,349,6.6343,500001,"<1H OCEAN"
20412,-118.87,34.19,23,2179,423,1338,406,5.5224,240700,"<1H OCEAN"
2149,-119.77,36.78,40,1411,284,609,296,1.9375,67700,"INLAND"
3957,-118.63,34.2,19,7411,1045,2814,950,6.7785,336100,"<1H OCEAN"
8400,-118.37,33.95,32,1067,286,1053,277,2.8438,181700,"<1H OCEAN"
6,-122.25,37.85,52,919,213,413,193,4.0368,269700,"NEAR BAY"
20160,-119.31,34.41,22,2612,494,1361,439,4.1319,245000,"NEAR OCEAN"
5589,-118.3,33.79,35,2793,686,2255,682,3.0057,235300,"<1H OCEAN"
9774,-121.25,36.32,12,4776,1082,4601,1066,2.9184,100500,"<1H OCEAN"
281,-122.18,37.8,34,1355,195,442,195,6.2838,318200,"NEAR BAY"
18301,-122.13,37.41,36,4787,900,2039,890,5.4063,440900,"NEAR BAY"
8847,-118.4,34.1,27,3979,510,1351,520,15.0001,500001,"<1H OCEAN"
